SIG|TRIP|ID|TimeStamp|No
Q|!xowAT4Z3VQ|440d98 |Fri 27 Apr 2018 14:30:14|1211343
Q|!xowAT4Z3VQ|58ac53 |Fri 27 Apr 2018 14:45:40|1211560
Q|!xowAT4Z3VQ|58ac53 |Fri 27 Apr 2018 14:52:56|1211682
Q|!xowAT4Z3VQ|58ac53 |Fri 27 Apr 2018 14:57:25|1211768
Q|!xowAT4Z3VQ|2b7ed8 |Fri 27 Apr 2018 18:11:30|1214085
Q|!xowAT4Z3VQ|9f1575 |Fri 27 Apr 2018 19:39:07|1215294
Q|!xowAT4Z3VQ|6e1ca8 |Fri 27 Apr 2018 20:27:33|1215845
Q|!xowAT4Z3VQ|5086f0 |Fri 27 Apr 2018 23:40:01|1218147
Q|!xowAT4Z3VQ|5086f0 |Fri 27 Apr 2018 23:52:40|1218299
Q|!xowAT4Z3VQ|5086f0 |Fri 27 Apr 2018 23:57:57|1218390
Q|!xowAT4Z3VQ|2c6bab |Sat 28 Apr 2018 00:33:12|1218893
Q|!xowAT4Z3VQ|8a0a0f |Sat 28 Apr 2018 22:17:34|1228588
Q|!xowAT4Z3VQ|8a0a0f |Sat 28 Apr 2018 22:19:12|1228613
Q|!xowAT4Z3VQ|8a0a0f |Sat 28 Apr 2018 22:52:19|1229092
Q|!xowAT4Z3VQ|09b0d5 |Sun 29 Apr 2018 11:11:22|1233458
Q|!xowAT4Z3VQ|09b0d5 |Sun 29 Apr 2018 11:17:29|1233553
Q|!xowAT4Z3VQ|09b0d5 |Sun 29 Apr 2018 11:33:42|1233880
Q|!xowAT4Z3VQ|038c68 |Sun 29 Apr 2018 23:25:24|1242619
Anonymous||038c68 |Sun 29 Apr 2018 23:29:50|1242682
Q|!xowAT4Z3VQ|038c68 |Sun 29 Apr 2018 23:30:19|1242689
Q|!xowAT4Z3VQ|c6a0d5 |Mon 30 Apr 2018 00:26:09|1243510
Q|!xowAT4Z3VQ|c6a0d5 |Mon 30 Apr 2018 00:32:02|1243597
Q|!xowAT4Z3VQ|c6a0d5 |Mon 30 Apr 2018 00:32:40|1243605
Q|!xowAT4Z3VQ|c6a0d5 |Mon 30 Apr 2018 00:43:19|1243783
Q|!xowAT4Z3VQ|2b9f10 |Mon 30 Apr 2018 01:07:44|1244154
Q|!xowAT4Z3VQ|04475a |Mon 30 Apr 2018 10:41:16|1247406
Q|!xowAT4Z3VQ|e7b971 |Mon 30 Apr 2018 11:51:06|1248119
Q|!xowAT4Z3VQ|53e65c |Mon 30 Apr 2018 13:38:11|1249365
Q|!xowAT4Z3VQ|5728fb |Wed 02 May 2018 22:55:33|1280030
Q|!xowAT4Z3VQ|5728fb |Wed 02 May 2018 22:55:57|1280036
Q|!xowAT4Z3VQ|8d2a82 |Wed 02 May 2018 23:29:26|1280616
Q|!xowAT4Z3VQ||Fri 04 May 2018 15:59:49|1
Q|!2jsTvXXmXs||Fri 04 May 2018 16:01:19|2
Q|!xowAT4Z3VQ|45782f |Fri 04 May 2018 16:02:22|1298146
Q|!2jsTvXXmXs||Fri 04 May 2018 16:10:08|58
Q|!2jsTvXXmXs||Fri 04 May 2018 16:46:23|62
Q|!2jsTvXXmXs||Fri 04 May 2018 19:40:21|63
Q|!2jsTvXXmXs||Fri 04 May 2018 21:47:29|64
Q|!2jsTvXXmXs||Fri 04 May 2018 22:21:37|65
Q|!2jsTvXXmXs||Tue 08 May 2018 00:36:41|66
Anonymous||bcd064 |Tue 08 May 2018 00:54:33|1334351
Q|!2jsTvXXmXs||Tue 08 May 2018 13:38:39|67
Q|!2jsTvXXmXs||Tue 08 May 2018 19:44:19|68
Q|!2jsTvXXmXs||Tue 08 May 2018 19:46:39|69
Q|!4pRcUA0lBE||Tue 08 May 2018 19:47:17|70
Q|!4pRcUA0lBE||Tue 08 May 2018 19:50:40|71
Q|!4pRcUA0lBE|591fce |Tue 08 May 2018 19:53:32|1342162
Q|!4pRcUA0lBE|acf304 |Wed 09 May 2018 13:50:32|1349487
Q|!4pRcUA0lBE|429643 |Thu 10 May 2018 11:15:01|1358706
Q|!4pRcUA0lBE|429643 |Thu 10 May 2018 11:28:27|1358839
Q|!4pRcUA0lBE|9d52eb |Thu 10 May 2018 16:02:52|1361222
Q|!4pRcUA0lBE||Thu 10 May 2018 16:17:23|72
Q|!4pRcUA0lBE|b42911 |Thu 10 May 2018 17:53:58|1362511
Q|!4pRcUA0lBE||Thu 10 May 2018 21:49:00|73
Q|!4pRcUA0lBE||Thu 10 May 2018 22:43:20|74
Q|!4pRcUA0lBE||Thu 10 May 2018 23:00:27|75
Q|!4pRcUA0lBE||Thu 10 May 2018 23:31:03|76
Q|!4pRcUA0lBE|5a8a44 |Thu 10 May 2018 23:54:21|1366780
Q|!4pRcUA0lBE||Fri 11 May 2018 00:45:37|77
Q|!4pRcUA0lBE||Fri 11 May 2018 01:11:07|78
Q|!4pRcUA0lBE|da0ef2 |Fri 11 May 2018 01:29:40|1368097
Q|!4pRcUA0lBE|9b1a97 |Fri 11 May 2018 13:12:38|1372772
Q|!4pRcUA0lBE|9b1a97 |Fri 11 May 2018 13:42:48|1373162
Q|!4pRcUA0lBE|904c6f |Sat 12 May 2018 11:50:47|1384036
Q|!4pRcUA0lBE|4ecafa |Sat 12 May 2018 14:18:39|1385613
Q|!4pRcUA0lBE|3b3f44 |Sat 12 May 2018 18:16:10|1388185
Q|!4pRcUA0lBE||Sat 12 May 2018 18:25:28|79
Anonymous||28dae2 |Sat 12 May 2018 19:19:32|1389036
Q|!4pRcUA0lBE|224bb5 |Sat 12 May 2018 22:53:26|1391298
Q|!4pRcUA0lBE|224bb5 |Sat 12 May 2018 22:57:30|1391340
Q|!4pRcUA0lBE|224bb5 |Sat 12 May 2018 22:58:44|1391355
Q|!4pRcUA0lBE|224bb5 |Sat 12 May 2018 23:04:40|1391443
Q|!4pRcUA0lBE|224bb5 |Sat 12 May 2018 23:09:10|1391509
Q|!4pRcUA0lBE|36da6f |Sat 12 May 2018 23:24:18|1391731
Q|!4pRcUA0lBE|62bbb0 |Sun 13 May 2018 00:59:49|1392849
Q|!4pRcUA0lBE|a31055 |Sun 13 May 2018 01:40:34|1393295
Q|!4pRcUA0lBE|a31055 |Sun 13 May 2018 01:42:28|1393311
Q|!4pRcUA0lBE|a31055 |Sun 13 May 2018 01:43:18|1393321
Q|!4pRcUA0lBE|a31055 |Sun 13 May 2018 01:46:15|1393354
Q|!4pRcUA0lBE|a31055 |Sun 13 May 2018 01:48:25|1393391
Q|!4pRcUA0lBE|a31055 |Sun 13 May 2018 02:02:24|1393554
Q|!4pRcUA0lBE|390b3e |Sun 13 May 2018 02:54:08|1394124
Q|!4pRcUA0lBE|390b3e |Sun 13 May 2018 03:39:18|1394586
Q|!4pRcUA0lBE|b080f8 |Sun 13 May 2018 12:48:00|1397513
Q|!4pRcUA0lBE||Mon 14 May 2018 12:06:36|80
Q|!4pRcUA0lBE||Mon 14 May 2018 12:22:39|81
Q|!4pRcUA0lBE||Mon 14 May 2018 12:30:18|82
Q|!4pRcUA0lBE|1ab4eb |Mon 14 May 2018 21:54:48|1413017
Q|!4pRcUA0lBE|1ab4eb |Mon 14 May 2018 21:56:34|1413045
Q|!4pRcUA0lBE|1ab4eb |Mon 14 May 2018 22:18:27|1413374
Q|!4pRcUA0lBE|1ab4eb |Mon 14 May 2018 22:24:54|1413485
Q|!4pRcUA0lBE|b9b7bb |Mon 14 May 2018 23:18:10|1414277
Q|!4pRcUA0lBE|352a77 |Tue 15 May 2018 01:04:10|1415794
Q|!4pRcUA0lBE|352a77 |Tue 15 May 2018 01:32:59|1416241
Q|!4pRcUA0lBE|352a77 |Tue 15 May 2018 01:41:09|1416382
Q|!4pRcUA0lBE|91120f |Tue 15 May 2018 11:45:42|1419464
Q|!4pRcUA0lBE|91120f |Tue 15 May 2018 11:51:58|1419531
Q|!4pRcUA0lBE|91120f |Tue 15 May 2018 11:57:43|1419607
Q|!4pRcUA0lBE|563afa |Tue 15 May 2018 12:06:44|1419720
Q|!4pRcUA0lBE|563afa |Tue 15 May 2018 12:20:08|1419926
Q|!4pRcUA0lBE|563afa |Tue 15 May 2018 12:28:34|1420066
Q|!4pRcUA0lBE|cc831c |Wed 16 May 2018 01:14:32|1427755
Q|!4pRcUA0lBE|442012 |Wed 16 May 2018 02:10:02|1428355
Q|!4pRcUA0lBE|115e25 |Wed 16 May 2018 11:42:00|1431154
Q|!4pRcUA0lBE|a8f52e |Wed 16 May 2018 14:45:50|1432932
Q|!4pRcUA0lBE|a8f52e |Wed 16 May 2018 14:46:45|1432939
Q|!4pRcUA0lBE|a8f52e |Wed 16 May 2018 14:48:04|1432958
Q|!4pRcUA0lBE|a8f52e |Wed 16 May 2018 14:49:07|1432972
Q|!4pRcUA0lBE|6380d3 |Wed 16 May 2018 16:25:07|1434041
Q|!4pRcUA0lBE|6380d3 |Wed 16 May 2018 16:32:08|1434153
Q|!4pRcUA0lBE|6380d3 |Wed 16 May 2018 16:36:31|1434225
Q|!4pRcUA0lBE||Wed 16 May 2018 18:00:34|83
Q|!4pRcUA0lBE||Wed 16 May 2018 18:54:07|84
Q|!4pRcUA0lBE|02243d |Wed 16 May 2018 23:21:28|1438412
Q|!4pRcUA0lBE|02243d |Wed 16 May 2018 23:24:08|1438448
Q|!4pRcUA0lBE|7d06df |Thu 17 May 2018 00:19:21|1439283
Q|!4pRcUA0lBE|7d06df |Thu 17 May 2018 00:27:54|1439411
Q|!4pRcUA0lBE|7d06df |Thu 17 May 2018 00:37:26|1439564
Q|!4pRcUA0lBE|7d06df |Thu 17 May 2018 00:49:55|1439789
Q|!4pRcUA0lBE|bdea96 |Thu 17 May 2018 02:44:45|1440925
Q|!4pRcUA0lBE||Thu 17 May 2018 13:54:06|85
Q|!4pRcUA0lBE||Thu 17 May 2018 13:54:21|86
Q|!4pRcUA0lBE|349934 |Thu 17 May 2018 14:04:39|1444682
Q|!4pRcUA0lBE|349934 |Thu 17 May 2018 14:13:19|1444808
Q|!4pRcUA0lBE|349934 |Thu 17 May 2018 14:18:48|1444934
Q|!4pRcUA0lBE|349934 |Thu 17 May 2018 14:30:25|1445147
Q|!4pRcUA0lBE|349934 |Thu 17 May 2018 14:39:47|1445345
Q|!4pRcUA0lBE||Thu 17 May 2018 17:57:40|87
Q|!4pRcUA0lBE|598069 |Thu 17 May 2018 18:41:56|1448140
Q|!4pRcUA0lBE|598069 |Thu 17 May 2018 18:42:45|1448152
Q|!4pRcUA0lBE|598069 |Thu 17 May 2018 18:47:09|1448221
Q|!4pRcUA0lBE|cfcc74 |Thu 17 May 2018 19:08:47|1448537
Q|!4pRcUA0lBE|cfcc74 |Thu 17 May 2018 19:16:15|1448660
Q|!4pRcUA0lBE|cfcc74 |Thu 17 May 2018 19:24:48|1448841
Q|!4pRcUA0lBE|610b24 |Thu 17 May 2018 19:44:26|1449191
Q|!4pRcUA0lBE|610b24 |Thu 17 May 2018 20:09:02|1449636
Q|!4pRcUA0lBE|610b24 |Thu 17 May 2018 20:15:27|1449784
Q|!4pRcUA0lBE|610b24 |Thu 17 May 2018 20:20:30|1449911
Anonymous||b9981e |Sat 19 May 2018 13:01:41|1469612
Q|!4pRcUA0lBE||Sat 19 May 2018 18:06:20|88
Q|!CbboFOtcZs||Sat 19 May 2018 18:07:06|89
Q|!CbboFOtcZs|f68852 |Sat 19 May 2018 18:10:28|1472525
Q|!CbboFOtcZs|f68852 |Sat 19 May 2018 18:17:19|1472647
Q|!CbboFOtcZs|f68852 |Sat 19 May 2018 18:23:33|1472746
Q|!CbboFOtcZs||Sat 19 May 2018 18:41:54|90
Q|!CbboFOtcZs||Sat 19 May 2018 19:07:48|91
Q|!CbboFOtcZs||Sun 20 May 2018 13:40:46|92
Q|!CbboFOtcZs||Sun 20 May 2018 13:46:10|93
Q|!CbboFOtcZs|d22c7f |Sun 20 May 2018 13:54:04|1482139
Q|!CbboFOtcZs||Sun 20 May 2018 13:58:41|94
Q|!CbboFOtcZs||Sun 20 May 2018 14:53:41|95
Q|!CbboFOtcZs|3f4bb0 |Sun 20 May 2018 15:04:27|1483159
Q|!CbboFOtcZs|3f4bb0 |Sun 20 May 2018 15:06:04|1483187
Q|!CbboFOtcZs|902859 |Sun 20 May 2018 15:19:05|148338
Q|!CbboFOtcZs||Sun 20 May 2018 18:05:34|96
Q|!CbboFOtcZs||Sun 20 May 2018 18:34:26|97
Q|!CbboFOtcZs|622a94 |Mon 21 May 2018 19:04:49|1497716
Q|!CbboFOtcZs||Tue 22 May 2018 12:52:25|98
Q|!CbboFOtcZs|a4b681 |Tue 22 May 2018 14:01:41|1506815
Q|!CbboFOtcZs|a4b681 |Tue 22 May 2018 14:04:35|1506866
Q|!CbboFOtcZs||Tue 22 May 2018 15:47:10|99
Q|!CbboFOtcZs|19d1cd |Tue 22 May 2018 16:07:28|1508206
Q|!CbboFOtcZs|fe402e |Tue 22 May 2018 17:29:23|1509322
Q|!CbboFOtcZs|5a7e3c |Sun 03 Jun 2018 15:58:29|1620282
Q|!CbboFOtcZs||Sun 10 Jun 2018 23:11:35|100
Q|!CbboFOtcZs|2af222 |Sun 10 Jun 2018 23:18:31|1693998
Q|!CbboFOtcZs||Sun 10 Jun 2018 23:53:46|101
Q|!CbboFOtcZs||Mon 11 Jun 2018 00:09:38|102
Q|!CbboFOtcZs|205f78 |Mon 11 Jun 2018 00:16:25|1694734
Q|!CbboFOtcZs|205f78 |Mon 11 Jun 2018 00:20:57|1694816
Q|!CbboFOtcZs|205f78 |Mon 11 Jun 2018 00:22:59|1694863
Q|!CbboFOtcZs|c78f8c |Mon 11 Jun 2018 00:27:44|1694930
Q|!CbboFOtcZs||Mon 11 Jun 2018 11:26:18|103
Q|!CbboFOtcZs|2ee3a8 |Mon 11 Jun 2018 11:41:09|1699229
Q|!CbboFOtcZs|3497f0 |Mon 11 Jun 2018 12:24:10|1699714
Q|!CbboFOtcZs|3497f0 |Mon 11 Jun 2018 12:28:11|1699764
Q|!CbboFOtcZs|3497f0 |Mon 11 Jun 2018 12:38:59|1699928
Q|!CbboFOtcZs|3497f0 |Mon 11 Jun 2018 12:56:26|1700175
Q|!CbboFOtcZs|e623e7 |Mon 11 Jun 2018 13:09:57|1700371
Q|!CbboFOtcZs|e623e7 |Mon 11 Jun 2018 13:47:23|1700867
Q|!CbboFOtcZs|d3a647 |Mon 11 Jun 2018 15:05:07|1701838
Q|!CbboFOtcZs|6bb0ab |Mon 11 Jun 2018 15:13:53|1701934
Q|!CbboFOtcZs|6bb0ab |Mon 11 Jun 2018 15:19:56|1702026
Q|!CbboFOtcZs|947e1d |Mon 11 Jun 2018 17:03:55|1703304
Q|!CbboFOtcZs|22318c |Mon 11 Jun 2018 17:37:22|1703795
Q|!CbboFOtcZs|22318c |Mon 11 Jun 2018 17:50:26|1704013
Q|!CbboFOtcZs|22318c |Mon 11 Jun 2018 17:53:30|1704083
Q|!CbboFOtcZs||Tue 12 Jun 2018 12:08:47|104
Q|!CbboFOtcZs|c65afd |Tue 12 Jun 2018 13:02:24|1714572
Q|!CbboFOtcZs|c65afd |Tue 12 Jun 2018 13:09:15|1714675
Q|!CbboFOtcZs|c65afd |Tue 12 Jun 2018 13:16:36|1714793
Q|!CbboFOtcZs|c65afd |Tue 12 Jun 2018 13:20:15|1714862
Q|!CbboFOtcZs|c65afd |Tue 12 Jun 2018 13:23:48|1714928
Q|!CbboFOtcZs|d949d7 |Tue 12 Jun 2018 13:36:02|1715080
Q|!CbboFOtcZs|d949d7 |Tue 12 Jun 2018 13:38:05|1715118
Q|!CbboFOtcZs|d949d7 |Tue 12 Jun 2018 14:08:57|1715654
Q|!CbboFOtcZs||Tue 12 Jun 2018 16:20:02|105 {DELETED}
Q|!CbboFOtcZs||Tue 12 Jun 2018 16:55:46|106 {DELETED}
Q|!CbboFOtcZs||Tue 12 Jun 2018 17:08:41|107
Q|!CbboFOtcZs|824a6d |Tue 12 Jun 2018 17:37:55|1718290
Q|!CbboFOtcZs|824a6d |Tue 12 Jun 2018 17:48:10|1718497
Q|!CbboFOtcZs|bc4d59 |Tue 12 Jun 2018 18:09:42|1718830
Q|!CbboFOtcZs|bc4d59 |Tue 12 Jun 2018 18:18:26|1718985
Q|!CbboFOtcZs|bc4d59 |Tue 12 Jun 2018 18:31:20|1719243
Q|!CbboFOtcZs|793722 |Tue 12 Jun 2018 22:08:43|1722473
Q|!CbboFOtcZs|793722 |Tue 12 Jun 2018 22:17:18|1722594
Q|!CbboFOtcZs|90dc6d |Tue 12 Jun 2018 23:09:05|1723368
Q|!CbboFOtcZs|90dc6d |Tue 12 Jun 2018 23:15:52|1723475
Q|!CbboFOtcZs|ba4b10 |Tue 12 Jun 2018 23:34:23|1723746
Q|!CbboFOtcZs|ba4b10 |Tue 12 Jun 2018 23:37:53|1723807
Q|!CbboFOtcZs|ba4b10 |Tue 12 Jun 2018 23:43:17|1723927
Q|!CbboFOtcZs|ba4b10 |Tue 12 Jun 2018 23:49:29|1724065
Q|!CbboFOtcZs|b3cfa0 |Wed 13 Jun 2018 00:41:17|1725084
Q|!CbboFOtcZs|4d9abd |Wed 13 Jun 2018 13:23:17|1730584
Q|!CbboFOtcZs|4d9abd |Wed 13 Jun 2018 13:26:27|1730618
Q|!CbboFOtcZs|21a043 |Wed 13 Jun 2018 15:30:41|1732221
Q|!CbboFOtcZs|21a043 |Wed 13 Jun 2018 15:35:33|1732293
Q|!CbboFOtcZs|21a043 |Wed 13 Jun 2018 15:42:03|1732422
Q|!CbboFOtcZs||Wed 13 Jun 2018 15:55:53|108
Q|!CbboFOtcZs|8d9246 |Wed 13 Jun 2018 23:50:25|1739449
Q|!CbboFOtcZs|8d9246 |Wed 13 Jun 2018 23:52:38|1739490
Q|!CbboFOtcZs||Thu 14 Jun 2018 13:28:13|109
Q|!CbboFOtcZs||Thu 14 Jun 2018 15:55:24|110
Anonymous||33af96 |Fri 15 Jun 2018 18:18:55|1762746
Anonymous||33af96 |Fri 15 Jun 2018 18:19:41|1762748
Q|!CbboFOtcZs|33af96 |Fri 15 Jun 2018 18:21:32|1762761
Q|!CbboFOtcZs|0d582e |Fri 15 Jun 2018 18:33:00|1762912
Q|!CbboFOtcZs|0d582e |Fri 15 Jun 2018 18:43:38|1763103
Q|!CbboFOtcZs|0d582e |Fri 15 Jun 2018 18:45:29|1763131
Q|!CbboFOtcZs|0d582e |Fri 15 Jun 2018 19:02:57|1763457
Q|!CbboFOtcZs|0d582e |Fri 15 Jun 2018 19:05:32|1763507
Q|!CbboFOtcZs|bb2ba6 |Fri 15 Jun 2018 20:13:47|1764530
Q|!CbboFOtcZs|bb2ba6 |Fri 15 Jun 2018 20:16:54|1764595
Q|!CbboFOtcZs|bb2ba6 |Fri 15 Jun 2018 20:28:59|1764829
Q|!CbboFOtcZs|bb2ba6 |Fri 15 Jun 2018 20:34:06|1764930
Q|!CbboFOtcZs|bb2ba6 |Fri 15 Jun 2018 20:45:21|1765157
Q|!CbboFOtcZs|e5e78e |Sat 16 Jun 2018 01:02:16|1768636
Q|!CbboFOtcZs|e5e78e |Sat 16 Jun 2018 01:09:35|1768724
Q|!CbboFOtcZs|0b60d7 |Sat 16 Jun 2018 01:50:56|1769202
Q|!CbboFOtcZs|0b60d7 |Sat 16 Jun 2018 02:31:39|1769716
Q|!CbboFOtcZs|0b60d7 |Sat 16 Jun 2018 02:37:16|1769801
Q|!CbboFOtcZs|0b60d7 |Sat 16 Jun 2018 02:42:45|1769874
Q|!CbboFOtcZs|6409b7 |Sat 16 Jun 2018 02:50:30|1769937
Q|!CbboFOtcZs|f983de |Sun 17 Jun 2018 10:59:54|1784226
Q|!CbboFOtcZs|f983de |Sun 17 Jun 2018 11:17:35|1784372
Q|!CbboFOtcZs|f983de |Sun 17 Jun 2018 11:23:12|1784426
Q|!CbboFOtcZs|f983de |Sun 17 Jun 2018 11:26:41|1784469
Anonymous||f983de |Sun 17 Jun 2018 11:32:11|1784536
Q|!CbboFOtcZs|0ea77b |Sun 17 Jun 2018 11:53:35|1784739
Q|!CbboFOtcZs|0ea77b |Sun 17 Jun 2018 11:59:56|1784829
Q|!CbboFOtcZs|0ea77b |Sun 17 Jun 2018 12:01:40|1784855
Q|!CbboFOtcZs|0ea77b |Sun 17 Jun 2018 12:09:47|1784974
Q|!CbboFOtcZs|9fc2c1 |Sun 17 Jun 2018 12:39:03|1785388
Q|!CbboFOtcZs|9fc2c1 |Sun 17 Jun 2018 12:48:58|1785558
Q|!CbboFOtcZs|9fc2c1 |Sun 17 Jun 2018 13:05:46|1785859
Q|!CbboFOtcZs|734920 |Sun 17 Jun 2018 19:35:40|1789978
Q|!CbboFOtcZs|734920 |Sun 17 Jun 2018 19:45:46|1790105
Q|!CbboFOtcZs|734920 |Sun 17 Jun 2018 19:52:47|1790208
Q|!CbboFOtcZs|734920 |Sun 17 Jun 2018 20:00:48|1790332
Q|!CbboFOtcZs|f7ad39 |Sun 17 Jun 2018 20:46:09|1790989
Q|!CbboFOtcZs|f7ad39 |Sun 17 Jun 2018 21:02:51|1791240
Q|!CbboFOtcZs|bdc7d7 |Mon 18 Jun 2018 00:33:39|1793707
Q|!CbboFOtcZs|763a5a |Mon 18 Jun 2018 02:15:58|1794536
Q|!CbboFOtcZs|763a5a |Mon 18 Jun 2018 02:17:33|1794556
Q|!CbboFOtcZs|763a5a |Mon 18 Jun 2018 02:18:05|1794562
Q|!CbboFOtcZs|0537d5 |Mon 18 Jun 2018 02:32:42|1794676
Q|!CbboFOtcZs|0537d5 |Mon 18 Jun 2018 02:43:38|1794770
Q|!CbboFOtcZs|0537d5 |Mon 18 Jun 2018 03:24:45|1795178
Q|!CbboFOtcZs|0537d5 |Mon 18 Jun 2018 03:27:31|1795210
Q|!CbboFOtcZs|f6ee4f |Mon 18 Jun 2018 12:46:59|1798337
Q|!CbboFOtcZs|f6ee4f |Mon 18 Jun 2018 12:52:59|1798425
Q|!CbboFOtcZs|45f584 |Mon 18 Jun 2018 13:22:24|1798840
Q|!CbboFOtcZs|555c29 |Mon 18 Jun 2018 18:25:13|1803151
Q|!CbboFOtcZs|555c29 |Mon 18 Jun 2018 18:33:17|1803264
Q|!CbboFOtcZs|d77821 |Mon 18 Jun 2018 19:18:48|1803997
Q|!CbboFOtcZs|d77821 |Mon 18 Jun 2018 19:49:12|1804576
Q|!CbboFOtcZs|502ea1 |Mon 18 Jun 2018 20:19:33|1804985
Q|!CbboFOtcZs|502ea1 |Mon 18 Jun 2018 20:34:07|1805203
Q|!CbboFOtcZs|cebcb5 |Mon 18 Jun 2018 20:49:49|1805429
Q|!CbboFOtcZs|1f5d00 |Tue 19 Jun 2018 00:01:50|1807982
Q|!CbboFOtcZs|1f5d00 |Tue 19 Jun 2018 00:04:34|1808021
Q|!CbboFOtcZs|c75415 |Tue 19 Jun 2018 01:55:48|1809336
Q|!CbboFOtcZs|9ddda6 |Tue 19 Jun 2018 11:53:55|1813048
Q|!CbboFOtcZs|0d679a |Tue 19 Jun 2018 12:54:59|1814067
Q|!CbboFOtcZs|0d679a |Tue 19 Jun 2018 13:14:14|1814421
Q|!CbboFOtcZs|0d679a |Tue 19 Jun 2018 13:18:59|1814509
Q|!CbboFOtcZs|99d774 |Tue 19 Jun 2018 15:48:56|1816809
Q|!CbboFOtcZs|ba1d29 |Tue 19 Jun 2018 16:01:12|1817047
Q|!CbboFOtcZs|3b1d70 |Tue 19 Jun 2018 20:53:43|1821327
Q|!CbboFOtcZs|cb5055 |Tue 19 Jun 2018 22:16:09|1822612
Q|!CbboFOtcZs|cb5055 |Tue 19 Jun 2018 22:23:10|1822797
Q|!CbboFOtcZs|cb5055 |Tue 19 Jun 2018 22:25:14|1822846
Q|!CbboFOtcZs|20cefe |Tue 19 Jun 2018 23:01:38|1823560
Q|!CbboFOtcZs|e96bad |Wed 20 Jun 2018 10:09:03|1828481
Q|!CbboFOtcZs|e96bad |Wed 20 Jun 2018 10:11:40|1828504
Q|!CbboFOtcZs|e96bad |Wed 20 Jun 2018 10:21:46|1828656
Q|!CbboFOtcZs|48c89c |Wed 20 Jun 2018 11:43:02|1829713
Q|!CbboFOtcZs|17f4ea |Wed 20 Jun 2018 14:06:05|1831799
Q|!CbboFOtcZs|22739b |Wed 20 Jun 2018 17:09:35|1834282
Q|!CbboFOtcZs|dab18e |Wed 20 Jun 2018 18:50:05|1835669
Q|!CbboFOtcZs|c04bc0 |Wed 20 Jun 2018 20:18:21|1837019
Q|!CbboFOtcZs|c04bc0 |Wed 20 Jun 2018 20:19:46|1837073
Q|!CbboFOtcZs|ad54cb |Wed 20 Jun 2018 21:13:01|1838246
Q|!CbboFOtcZs|ad54cb |Wed 20 Jun 2018 21:14:11|1838281
Q|!CbboFOtcZs|682934 |Wed 20 Jun 2018 21:22:46|1838471
Q|!CbboFOtcZs|a38ba8 |Wed 20 Jun 2018 22:44:55|1840075
Q|!CbboFOtcZs|97de56 |Thu 21 Jun 2018 01:28:40|1842655
Q|!CbboFOtcZs|97de56 |Thu 21 Jun 2018 01:35:10|1842740
Q|!CbboFOtcZs|97de56 |Thu 21 Jun 2018 02:01:30|1843055
Q|!CbboFOtcZs|97de56 |Thu 21 Jun 2018 02:06:16|1843122
Q|!CbboFOtcZs|610405 |Fri 22 Jun 2018 18:10:04|1866070
Q|!CbboFOtcZs|388aee |Tue 26 Jun 2018 21:04:01|1915880
Q|!CbboFOtcZs|388aee |Tue 26 Jun 2018 21:19:12|1916147
Q|!CbboFOtcZs|388aee |Tue 26 Jun 2018 21:24:01|1916260
Q|!CbboFOtcZs|388aee |Tue 26 Jun 2018 21:27:15|1916327
Q|!CbboFOtcZs|197f27 |Tue 26 Jun 2018 22:21:46|1917343
Q|!CbboFOtcZs|aa163e |Tue 26 Jun 2018 22:25:41|1917399
Q|!CbboFOtcZs|aa163e |Tue 26 Jun 2018 22:50:46|1917911
Q|!CbboFOtcZs|267e20 |Tue 26 Jun 2018 23:10:09|1918277
Q|!CbboFOtcZs|40c8c4 |Tue 26 Jun 2018 23:36:20|1918879
Q|!CbboFOtcZs|40c8c4 |Tue 26 Jun 2018 23:36:41|1918887
Q|!CbboFOtcZs|40c8c4 |Tue 26 Jun 2018 23:36:59|1918891
Q|!CbboFOtcZs|40c8c4 |Tue 26 Jun 2018 23:39:12|1918932
Q|!CbboFOtcZs|88131c |Wed 27 Jun 2018 01:05:40|1920424
Q|!CbboFOtcZs|bbabfa |Wed 27 Jun 2018 02:18:30|1921310
Q|!CbboFOtcZs|079dd1 |Wed 27 Jun 2018 12:45:55|1925332
Q|!CbboFOtcZs|079dd1 |Wed 27 Jun 2018 12:58:04|1925521
Q|!CbboFOtcZs|1a8b54 |Wed 27 Jun 2018 13:17:45|1925892
Q|!CbboFOtcZs|1a8b54 |Wed 27 Jun 2018 13:31:43|1926130
Q|!CbboFOtcZs|8dbebc |Wed 27 Jun 2018 14:09:24|1926787
Q|!CbboFOtcZs|8dbebc |Wed 27 Jun 2018 14:20:18|1927025
Q|!CbboFOtcZs|d98603 |Wed 27 Jun 2018 15:57:50|1928420
Q|!CbboFOtcZs|19fdc8 |Wed 27 Jun 2018 16:58:30|1929392
Q|!CbboFOtcZs|19fdc8 |Wed 27 Jun 2018 17:01:56|1929453
Q|!CbboFOtcZs|d9dd2d |Wed 27 Jun 2018 19:21:03|1931388
Q|!CbboFOtcZs|d9dd2d |Wed 27 Jun 2018 19:24:32|1931438
Q|!CbboFOtcZs|d9dd2d |Wed 27 Jun 2018 19:36:18|1931671
Q|!CbboFOtcZs|d9dd2d |Wed 27 Jun 2018 19:46:49|1931875
Q|!CbboFOtcZs|61c4db |Wed 27 Jun 2018 20:08:14|1932231
Q|!CbboFOtcZs|a8b0ae |Wed 27 Jun 2018 21:26:29|1933629
